Demand,Hour,Day of week,Specific hour
135.0,1066,Wednesday,10
150.0,1067,Wednesday,11
135.0,1068,Wednesday,12
100.0,1069,Wednesday,13
65.0,1070,Wednesday,14
40.0,1071,Wednesday,15
223.0,1072,Wednesday,16
251.0,1073,Wednesday,17
260.0,1074,Wednesday,18
251.0,1075,Wednesday,19
223.0,1076,Wednesday,20
184.0,1077,Wednesday,21
141.0,1078,Wednesday,22
79.0,1079,Wednesday,23
80.0,1080,Thursday,0
61.0,1081,Thursday,1
25.0,1082,Thursday,2
10.0,1083,Thursday,3
34.0,1084,Thursday,4
68.0,1085,Thursday,5
14.0,1086,Thursday,6
36.0,1087,Thursday,7
77.0,1088,Thursday,8
136.0,1089,Thursday,9
199.0,1090,Thursday,10
241.0,1091,Thursday,11
241.0,1092,Thursday,12
199.0,1093,Thursday,13
150.0,1094,Thursday,14
109.0,1095,Thursday,15
287.0,1096,Thursday,16
300.0,1097,Thursday,17
287.0,1098,Thursday,18
252.0,1099,Thursday,19
203.0,1100,Thursday,20
150.0,1101,Thursday,21
102.0,1102,Thursday,22
51.0,1103,Thursday,23
60.0,1104,Friday,0
46.0,1105,Friday,1
21.0,1106,Friday,2
10.0,1107,Friday,3
27.0,1108,Friday,4
52.0,1109,Friday,5
15.0,1110,Friday,6
38.0,1111,Friday,7
79.0,1112,Friday,8
133.0,1113,Friday,9
180.0,1114,Friday,10
200.0,1115,Friday,11
180.0,1116,Friday,12
132.0,1117,Friday,13
86.0,1118,Friday,14
54.0,1119,Friday,15
340.0,1120,Friday,16
324.0,1121,Friday,17
280.0,1122,Friday,18
219.0,1123,Friday,19
156.0,1124,Friday,20
101.0,1125,Friday,21
59.0,1126,Friday,22
25.0,1127,Friday,23
60.0,1128,Saturday,0
46.0,1129,Saturday,1
21.0,1130,Saturday,2
10.0,1131,Saturday,3
27.0,1132,Saturday,4
52.0,1133,Saturday,5
187.0,1134,Saturday,6
240.0,1135,Saturday,7
186.0,1136,Saturday,8
87.0,1137,Saturday,9
24.0,1138,Saturday,10
4.0,1139,Saturday,11
1.0,1140,Saturday,12
0.0,1141,Saturday,13
-0.0,1142,Saturday,14
-0.0,1143,Saturday,15
85.0,1144,Saturday,16
38.0,1145,Saturday,17
15.0,1146,Saturday,18
5.0,1147,Saturday,19
1.0,1148,Saturday,20
0.0,1149,Saturday,21
-0.0,1150,Saturday,22
-0.0,1151,Saturday,23
70.0,1152,Sunday,0
53.0,1153,Sunday,1
23.0,1154,Sunday,2
10.0,1155,Sunday,3
29.0,1156,Sunday,4
60.0,1157,Sunday,5
11.0,1158,Sunday,6
30.0,1159,Sunday,7
65.0,1160,Sunday,8
120.0,1161,Sunday,9
184.0,1162,Sunday,10
239.0,1163,Sunday,11
260.0,1164,Sunday,12
239.0,1165,Sunday,13
203.0,1166,Sunday,14
167.0,1167,Sunday,15
301.0,1168,Sunday,16
357.0,1169,Sunday,17
396.0,1170,Sunday,18
411.0,1171,Sunday,19
396.0,1172,Sunday,20
358.0,1173,Sunday,21
301.0,1174,Sunday,22
189.0,1175,Sunday,23
95.0,1176,Monday,0
73.0,1177,Monday,1
49.0,1178,Monday,2
19.0,1179,Monday,3
10.0,1180,Monday,4
28.0,1181,Monday,5
61.0,1182,Monday,6
89.0,1183,Monday,7
48.0,1184,Monday,8
87.0,1185,Monday,9
134.0,1186,Monday,10
174.0,1187,Monday,11
190.0,1188,Monday,12
175.0,1189,Monday,13
148.0,1190,Monday,14
122.0,1191,Monday,15
228.0,1192,Monday,16
257.0,1193,Monday,17
266.0,1194,Monday,18
257.0,1195,Monday,19
228.0,1196,Monday,20
189.0,1197,Monday,21
144.0,1198,Monday,22
81.0,1199,Monday,23
100.0,1200,Tuesday,0
77.0,1201,Tuesday,1
51.0,1202,Tuesday,2
20.0,1203,Tuesday,3
10.0,1204,Tuesday,4
29.0,1205,Tuesday,5
64.0,1206,Tuesday,6
93.0,1207,Tuesday,7
43.0,1208,Tuesday,8
79.0,1209,Tuesday,9
121.0,1210,Tuesday,10
157.0,1211,Tuesday,11
171.0,1212,Tuesday,12
157.0,1213,Tuesday,13
133.0,1214,Tuesday,14
110.0,1215,Tuesday,15
219.0,1216,Tuesday,16
228.0,1217,Tuesday,17
218.0,1218,Tuesday,18
192.0,1219,Tuesday,19
154.0,1220,Tuesday,20
114.0,1221,Tuesday,21
77.0,1222,Tuesday,22
39.0,1223,Tuesday,23
95.0,1224,Wednesday,0
73.0,1225,Wednesday,1
50.0,1226,Wednesday,2
19.0,1227,Wednesday,3
10.0,1228,Wednesday,4
28.0,1229,Wednesday,5
61.0,1230,Wednesday,6
89.0,1231,Wednesday,7
57.0,1232,Wednesday,8
95.0,1233,Wednesday,9
129.0,1234,Wednesday,10
143.0,1235,Wednesday,11
129.0,1236,Wednesday,12
95.0,1237,Wednesday,13
62.0,1238,Wednesday,14
38.0,1239,Wednesday,15
212.0,1240,Wednesday,16
238.0,1241,Wednesday,17
248.0,1242,Wednesday,18
238.0,1243,Wednesday,19
212.0,1244,Wednesday,20
175.0,1245,Wednesday,21
133.0,1246,Wednesday,22
76.0,1247,Wednesday,23
76.0,1248,Thursday,0
58.0,1249,Thursday,1
23.0,1250,Thursday,2
10.0,1251,Thursday,3
32.0,1252,Thursday,4
65.0,1253,Thursday,5
13.0,1254,Thursday,6
35.0,1255,Thursday,7
73.0,1256,Thursday,8
129.0,1257,Thursday,9
189.0,1258,Thursday,10
228.0,1259,Thursday,11
228.0,1260,Thursday,12
189.0,1261,Thursday,13
143.0,1262,Thursday,14
103.0,1263,Thursday,15
274.0,1264,Thursday,16
285.0,1265,Thursday,17
273.0,1266,Thursday,18
240.0,1267,Thursday,19
193.0,1268,Thursday,20
143.0,1269,Thursday,21
96.0,1270,Thursday,22
48.0,1271,Thursday,23
57.0,1272,Friday,0
44.0,1273,Friday,1
19.0,1274,Friday,2
10.0,1275,Friday,3
25.0,1276,Friday,4
50.0,1277,Friday,5
14.0,1278,Friday,6
37.0,1279,Friday,7
75.0,1280,Friday,8
126.0,1281,Friday,9
171.0,1282,Friday,10
190.0,1283,Friday,11
172.0,1284,Friday,12
126.0,1285,Friday,13
82.0,1286,Friday,14
51.0,1287,Friday,15
324.0,1288,Friday,16
308.0,1289,Friday,17
266.0,1290,Friday,18
208.0,1291,Friday,19
148.0,1292,Friday,20
95.0,1293,Friday,21
56.0,1294,Friday,22
24.0,1295,Friday,23
57.0,1296,Saturday,0
44.0,1297,Saturday,1
19.0,1298,Saturday,2
10.0,1299,Saturday,3
26.0,1300,Saturday,4
50.0,1301,Saturday,5
176.0,1302,Saturday,6
228.0,1303,Saturday,7
177.0,1304,Saturday,8
83.0,1305,Saturday,9
23.0,1306,Saturday,10
4.0,1307,Saturday,11
0.0,1308,Saturday,12
0.0,1309,Saturday,13
-0.0,1310,Saturday,14
0.0,1311,Saturday,15
81.0,1312,Saturday,16
37.0,1313,Saturday,17
14.0,1314,Saturday,18
4.0,1315,Saturday,19
1.0,1316,Saturday,20
0.0,1317,Saturday,21
0.0,1318,Saturday,22
-0.0,1319,Saturday,23
67.0,1320,Sunday,0
50.0,1321,Sunday,1
22.0,1322,Sunday,2
10.0,1323,Sunday,3
29.0,1324,Sunday,4
57.0,1325,Sunday,5
11.0,1326,Sunday,6
28.0,1327,Sunday,7
61.0,1328,Sunday,8
113.0,1329,Sunday,9
175.0,1330,Sunday,10
227.0,1331,Sunday,11
248.0,1332,Sunday,12
227.0,1333,Sunday,13
192.0,1334,Sunday,14
159.0,1335,Sunday,15
286.0,1336,Sunday,16
340.0,1337,Sunday,17
377.0,1338,Sunday,18
390.0,1339,Sunday,19
377.0,1340,Sunday,20
339.0,1341,Sunday,21
286.0,1342,Sunday,22
179.0,1343,Sunday,23
100.0,1344,Monday,0
77.0,1345,Monday,1
52.0,1346,Monday,2
20.0,1347,Monday,3
10.0,1348,Monday,4
29.0,1349,Monday,5
64.0,1350,Monday,6
94.0,1351,Monday,7
50.0,1352,Monday,8
92.0,1353,Monday,9
141.0,1354,Monday,10
184.0,1355,Monday,11
200.0,1356,Monday,12
184.0,1357,Monday,13
156.0,1358,Monday,14
128.0,1359,Monday,15
240.0,1360,Monday,16
270.0,1361,Monday,17
280.0,1362,Monday,18
269.0,1363,Monday,19
240.0,1364,Monday,20
198.0,1365,Monday,21
151.0,1366,Monday,22
85.0,1367,Monday,23
105.0,1368,Tuesday,0
81.0,1369,Tuesday,1
54.0,1370,Tuesday,2
21.0,1371,Tuesday,3
10.0,1372,Tuesday,4
30.0,1373,Tuesday,5
68.0,1374,Tuesday,6
98.0,1375,Tuesday,7
44.0,1376,Tuesday,8
83.0,1377,Tuesday,9
127.0,1378,Tuesday,10
165.0,1379,Tuesday,11
180.0,1380,Tuesday,12
165.0,1381,Tuesday,13
140.0,1382,Tuesday,14
116.0,1383,Tuesday,15
230.0,1384,Tuesday,16
240.0,1385,Tuesday,17
230.0,1386,Tuesday,18
202.0,1387,Tuesday,19
163.0,1388,Tuesday,20
120.0,1389,Tuesday,21
82.0,1390,Tuesday,22
41.0,1391,Tuesday,23
100.0,1392,Wednesday,0
77.0,1393,Wednesday,1
52.0,1394,Wednesday,2
20.0,1395,Wednesday,3
10.0,1396,Wednesday,4
29.0,1397,Wednesday,5
64.0,1398,Wednesday,6
94.0,1399,Wednesday,7
59.0,1400,Wednesday,8
99.0,1401,Wednesday,9
136.0,1402,Wednesday,10
151.0,1403,Wednesday,11
135.0,1404,Wednesday,12
100.0,1405,Wednesday,13
66.0,1406,Wednesday,14
40.0,1407,Wednesday,15
224.0,1408,Wednesday,16
250.0,1409,Wednesday,17
261.0,1410,Wednesday,18
251.0,1411,Wednesday,19
223.0,1412,Wednesday,20
184.0,1413,Wednesday,21
141.0,1414,Wednesday,22
80.0,1415,Wednesday,23
80.0,1416,Thursday,0
61.0,1417,Thursday,1
25.0,1418,Thursday,2
10.0,1419,Thursday,3
33.0,1420,Thursday,4
69.0,1421,Thursday,5
14.0,1422,Thursday,6
36.0,1423,Thursday,7
78.0,1424,Thursday,8
136.0,1425,Thursday,9
199.0,1426,Thursday,10
241.0,1427,Thursday,11
241.0,1428,Thursday,12
200.0,1429,Thursday,13
151.0,1430,Thursday,14
109.0,1431,Thursday,15
287.0,1432,Thursday,16
301.0,1433,Thursday,17
288.0,1434,Thursday,18
253.0,1435,Thursday,19
203.0,1436,Thursday,20
150.0,1437,Thursday,21
102.0,1438,Thursday,22
51.0,1439,Thursday,23
60.0,1440,Friday,0
47.0,1441,Friday,1
21.0,1442,Friday,2
10.0,1443,Friday,3
27.0,1444,Friday,4
52.0,1445,Friday,5
15.0,1446,Friday,6
39.0,1447,Friday,7
79.0,1448,Friday,8
132.0,1449,Friday,9
181.0,1450,Friday,10
200.0,1451,Friday,11
181.0,1452,Friday,12
132.0,1453,Friday,13
87.0,1454,Friday,14
54.0,1455,Friday,15
340.0,1456,Friday,16
324.0,1457,Friday,17
279.0,1458,Friday,18
219.0,1459,Friday,19
156.0,1460,Friday,20
100.0,1461,Friday,21
58.0,1462,Friday,22
25.0,1463,Friday,23
60.0,1464,Saturday,0
47.0,1465,Saturday,1
21.0,1466,Saturday,2
10.0,1467,Saturday,3
27.0,1468,Saturday,4
52.0,1469,Saturday,5
186.0,1470,Saturday,6
241.0,1471,Saturday,7
186.0,1472,Saturday,8
87.0,1473,Saturday,9
24.0,1474,Saturday,10
4.0,1475,Saturday,11
-0.0,1476,Saturday,12
0.0,1477,Saturday,13
-0.0,1478,Saturday,14
0.0,1479,Saturday,15
85.0,1480,Saturday,16
39.0,1481,Saturday,17
15.0,1482,Saturday,18
5.0,1483,Saturday,19
1.0,1484,Saturday,20
0.0,1485,Saturday,21
0.0,1486,Saturday,22
0.0,1487,Saturday,23
70.0,1488,Sunday,0
54.0,1489,Sunday,1
23.0,1490,Sunday,2
10.0,1491,Sunday,3
30.0,1492,Sunday,4
61.0,1493,Sunday,5
12.0,1494,Sunday,6
30.0,1495,Sunday,7
65.0,1496,Sunday,8
119.0,1497,Sunday,9
184.0,1498,Sunday,10
239.0,1499,Sunday,11
261.0,1500,Sunday,12
239.0,1501,Sunday,13
203.0,1502,Sunday,14
167.0,1503,Sunday,15
301.0,1504,Sunday,16
358.0,1505,Sunday,17
396.0,1506,Sunday,18
411.0,1507,Sunday,19
397.0,1508,Sunday,20
357.0,1509,Sunday,21
301.0,1510,Sunday,22
189.0,1511,Sunday,23
100.0,1512,Monday,0
77.0,1513,Monday,1
52.0,1514,Monday,2
20.0,1515,Monday,3
10.0,1516,Monday,4
29.0,1517,Monday,5
64.0,1518,Monday,6
93.0,1519,Monday,7
50.0,1520,Monday,8
93.0,1521,Monday,9
141.0,1522,Monday,10
184.0,1523,Monday,11
201.0,1524,Monday,12
184.0,1525,Monday,13
156.0,1526,Monday,14
128.0,1527,Monday,15
241.0,1528,Monday,16
270.0,1529,Monday,17
281.0,1530,Monday,18
270.0,1531,Monday,19
241.0,1532,Monday,20
198.0,1533,Monday,21
151.0,1534,Monday,22
86.0,1535,Monday,23
105.0,1536,Tuesday,0
81.0,1537,Tuesday,1
54.0,1538,Tuesday,2
20.0,1539,Tuesday,3
10.0,1540,Tuesday,4
30.0,1541,Tuesday,5
67.0,1542,Tuesday,6
98.0,1543,Tuesday,7
45.0,1544,Tuesday,8
83.0,1545,Tuesday,9
128.0,1546,Tuesday,10
165.0,1547,Tuesday,11
180.0,1548,Tuesday,12
165.0,1549,Tuesday,13
140.0,1550,Tuesday,14
116.0,1551,Tuesday,15
230.0,1552,Tuesday,16
241.0,1553,Tuesday,17
229.0,1554,Tuesday,18
202.0,1555,Tuesday,19
163.0,1556,Tuesday,20
120.0,1557,Tuesday,21
81.0,1558,Tuesday,22
41.0,1559,Tuesday,23
100.0,1560,Wednesday,0
77.0,1561,Wednesday,1
51.0,1562,Wednesday,2
20.0,1563,Wednesday,3
10.0,1564,Wednesday,4
30.0,1565,Wednesday,5
64.0,1566,Wednesday,6
93.0,1567,Wednesday,7
59.0,1568,Wednesday,8
99.0,1569,Wednesday,9
135.0,1570,Wednesday,10
151.0,1571,Wednesday,11
136.0,1572,Wednesday,12
99.0,1573,Wednesday,13
65.0,1574,Wednesday,14
41.0,1575,Wednesday,15
223.0,1576,Wednesday,16
251.0,1577,Wednesday,17
261.0,1578,Wednesday,18
250.0,1579,Wednesday,19
223.0,1580,Wednesday,20
184.0,1581,Wednesday,21
141.0,1582,Wednesday,22
79.0,1583,Wednesday,23
80.0,1584,Thursday,0
61.0,1585,Thursday,1
25.0,1586,Thursday,2
11.0,1587,Thursday,3
33.0,1588,Thursday,4
69.0,1589,Thursday,5
14.0,1590,Thursday,6
36.0,1591,Thursday,7
78.0,1592,Thursday,8
136.0,1593,Thursday,9
199.0,1594,Thursday,10
241.0,1595,Thursday,11
241.0,1596,Thursday,12
200.0,1597,Thursday,13
150.0,1598,Thursday,14
108.0,1599,Thursday,15
288.0,1600,Thursday,16
300.0,1601,Thursday,17
288.0,1602,Thursday,18
253.0,1603,Thursday,19
203.0,1604,Thursday,20
150.0,1605,Thursday,21
102.0,1606,Thursday,22
50.0,1607,Thursday,23
60.0,1608,Friday,0
46.0,1609,Friday,1
21.0,1610,Friday,2
10.0,1611,Friday,3
26.0,1612,Friday,4
52.0,1613,Friday,5
15.0,1614,Friday,6
38.0,1615,Friday,7
79.0,1616,Friday,8
133.0,1617,Friday,9
180.0,1618,Friday,10
200.0,1619,Friday,11
181.0,1620,Friday,12
132.0,1621,Friday,13
87.0,1622,Friday,14
54.0,1623,Friday,15
340.0,1624,Friday,16
324.0,1625,Friday,17
280.0,1626,Friday,18
219.0,1627,Friday,19
155.0,1628,Friday,20
100.0,1629,Friday,21
58.0,1630,Friday,22
25.0,1631,Friday,23
60.0,1632,Saturday,0
46.0,1633,Saturday,1
21.0,1634,Saturday,2
10.0,1635,Saturday,3
27.0,1636,Saturday,4
52.0,1637,Saturday,5
186.0,1638,Saturday,6
241.0,1639,Saturday,7
186.0,1640,Saturday,8
86.0,1641,Saturday,9
24.0,1642,Saturday,10
4.0,1643,Saturday,11
0.0,1644,Saturday,12
-0.0,1645,Saturday,13
0.0,1646,Saturday,14
0.0,1647,Saturday,15
85.0,1648,Saturday,16
39.0,1649,Saturday,17
15.0,1650,Saturday,18
5.0,1651,Saturday,19
1.0,1652,Saturday,20
1.0,1653,Saturday,21
-0.0,1654,Saturday,22
-0.0,1655,Saturday,23
70.0,1656,Sunday,0
53.0,1657,Sunday,1
23.0,1658,Sunday,2
10.0,1659,Sunday,3
30.0,1660,Sunday,4
61.0,1661,Sunday,5
11.0,1662,Sunday,6
29.0,1663,Sunday,7
65.0,1664,Sunday,8
119.0,1665,Sunday,9
184.0,1666,Sunday,10
238.0,1667,Sunday,11
261.0,1668,Sunday,12
239.0,1669,Sunday,13
202.0,1670,Sunday,14
167.0,1671,Sunday,15
301.0,1672,Sunday,16
357.0,1673,Sunday,17
396.0,1674,Sunday,18
411.0,1675,Sunday,19
397.0,1676,Sunday,20
358.0,1677,Sunday,21
300.0,1678,Sunday,22
189.0,1679,Sunday,23
100.0,1680,Monday,0
77.0,1681,Monday,1
51.0,1682,Monday,2
20.0,1683,Monday,3
10.0,1684,Monday,4
29.0,1685,Monday,5
64.0,1686,Monday,6
93.0,1687,Monday,7
50.0,1688,Monday,8
92.0,1689,Monday,9
142.0,1690,Monday,10
184.0,1691,Monday,11
201.0,1692,Monday,12
184.0,1693,Monday,13
156.0,1694,Monday,14
129.0,1695,Monday,15
240.0,1696,Monday,16
270.0,1697,Monday,17
280.0,1698,Monday,18
270.0,1699,Monday,19
240.0,1700,Monday,20
198.0,1701,Monday,21
152.0,1702,Monday,22
85.0,1703,Monday,23
105.0,1704,Tuesday,0
81.0,1705,Tuesday,1
54.0,1706,Tuesday,2
21.0,1707,Tuesday,3
11.0,1708,Tuesday,4
30.0,1709,Tuesday,5
67.0,1710,Tuesday,6
98.0,1711,Tuesday,7
45.0,1712,Tuesday,8
82.0,1713,Tuesday,9
127.0,1714,Tuesday,10
166.0,1715,Tuesday,11
180.0,1716,Tuesday,12
165.0,1717,Tuesday,13
140.0,1718,Tuesday,14
115.0,1719,Tuesday,15
230.0,1720,Tuesday,16
240.0,1721,Tuesday,17
230.0,1722,Tuesday,18
203.0,1723,Tuesday,19
163.0,1724,Tuesday,20
121.0,1725,Tuesday,21
81.0,1726,Tuesday,22
40.0,1727,Tuesday,23
100.0,1728,Wednesday,0
77.0,1729,Wednesday,1
52.0,1730,Wednesday,2
20.0,1731,Wednesday,3
10.0,1732,Wednesday,4
29.0,1733,Wednesday,5
64.0,1734,Wednesday,6
93.0,1735,Wednesday,7
59.0,1736,Wednesday,8
99.0,1737,Wednesday,9
136.0,1738,Wednesday,10
151.0,1739,Wednesday,11
135.0,1740,Wednesday,12
100.0,1741,Wednesday,13
66.0,1742,Wednesday,14
40.0,1743,Wednesday,15
223.0,1744,Wednesday,16
250.0,1745,Wednesday,17
260.0,1746,Wednesday,18
250.0,1747,Wednesday,19
224.0,1748,Wednesday,20
184.0,1749,Wednesday,21
140.0,1750,Wednesday,22
79.0,1751,Wednesday,23
80.0,1752,Thursday,0
61.0,1753,Thursday,1
25.0,1754,Thursday,2
10.0,1755,Thursday,3
34.0,1756,Thursday,4
68.0,1757,Thursday,5
14.0,1758,Thursday,6
36.0,1759,Thursday,7
78.0,1760,Thursday,8
137.0,1761,Thursday,9
199.0,1762,Thursday,10
241.0,1763,Thursday,11
241.0,1764,Thursday,12
199.0,1765,Thursday,13
150.0,1766,Thursday,14
108.0,1767,Thursday,15
288.0,1768,Thursday,16
301.0,1769,Thursday,17
288.0,1770,Thursday,18
253.0,1771,Thursday,19
204.0,1772,Thursday,20
150.0,1773,Thursday,21
101.0,1774,Thursday,22
51.0,1775,Thursday,23
60.0,1776,Friday,0
46.0,1777,Friday,1
21.0,1778,Friday,2
11.0,1779,Friday,3
27.0,1780,Friday,4
52.0,1781,Friday,5
15.0,1782,Friday,6
38.0,1783,Friday,7
79.0,1784,Friday,8
133.0,1785,Friday,9
181.0,1786,Friday,10
200.0,1787,Friday,11
181.0,1788,Friday,12
132.0,1789,Friday,13
87.0,1790,Friday,14
53.0,1791,Friday,15
340.0,1792,Friday,16
324.0,1793,Friday,17
280.0,1794,Friday,18
219.0,1795,Friday,19
156.0,1796,Friday,20
101.0,1797,Friday,21
59.0,1798,Friday,22
25.0,1799,Friday,23
60.0,1800,Saturday,0
47.0,1801,Saturday,1
21.0,1802,Saturday,2
10.0,1803,Saturday,3
27.0,1804,Saturday,4
52.0,1805,Saturday,5
186.0,1806,Saturday,6
241.0,1807,Saturday,7
186.0,1808,Saturday,8
87.0,1809,Saturday,9
25.0,1810,Saturday,10
4.0,1811,Saturday,11
0.0,1812,Saturday,12
0.0,1813,Saturday,13
-0.0,1814,Saturday,14
-0.0,1815,Saturday,15
85.0,1816,Saturday,16
39.0,1817,Saturday,17
15.0,1818,Saturday,18
5.0,1819,Saturday,19
1.0,1820,Saturday,20
1.0,1821,Saturday,21
0.0,1822,Saturday,22
-0.0,1823,Saturday,23
70.0,1824,Sunday,0
53.0,1825,Sunday,1
22.0,1826,Sunday,2
11.0,1827,Sunday,3
30.0,1828,Sunday,4
61.0,1829,Sunday,5
12.0,1830,Sunday,6
30.0,1831,Sunday,7
65.0,1832,Sunday,8
119.0,1833,Sunday,9
184.0,1834,Sunday,10
239.0,1835,Sunday,11
261.0,1836,Sunday,12
238.0,1837,Sunday,13
203.0,1838,Sunday,14
167.0,1839,Sunday,15
301.0,1840,Sunday,16
357.0,1841,Sunday,17
397.0,1842,Sunday,18
410.0,1843,Sunday,19
396.0,1844,Sunday,20
357.0,1845,Sunday,21
301.0,1846,Sunday,22
189.0,1847,Sunday,23
101.0,1848,Monday,0
77.0,1849,Monday,1
52.0,1850,Monday,2
20.0,1851,Monday,3
10.0,1852,Monday,4
29.0,1853,Monday,5
65.0,1854,Monday,6
93.0,1855,Monday,7
50.0,1856,Monday,8
92.0,1857,Monday,9
141.0,1858,Monday,10
184.0,1859,Monday,11
200.0,1860,Monday,12
184.0,1861,Monday,13
156.0,1862,Monday,14
128.0,1863,Monday,15
240.0,1864,Monday,16
271.0,1865,Monday,17
281.0,1866,Monday,18
270.0,1867,Monday,19
240.0,1868,Monday,20
198.0,1869,Monday,21
151.0,1870,Monday,22
86.0,1871,Monday,23
105.0,1872,Tuesday,0
81.0,1873,Tuesday,1
54.0,1874,Tuesday,2
20.0,1875,Tuesday,3
11.0,1876,Tuesday,4
30.0,1877,Tuesday,5
67.0,1878,Tuesday,6
98.0,1879,Tuesday,7
45.0,1880,Tuesday,8
82.0,1881,Tuesday,9
127.0,1882,Tuesday,10
165.0,1883,Tuesday,11
180.0,1884,Tuesday,12
165.0,1885,Tuesday,13
140.0,1886,Tuesday,14
115.0,1887,Tuesday,15
230.0,1888,Tuesday,16
240.0,1889,Tuesday,17
230.0,1890,Tuesday,18
202.0,1891,Tuesday,19
162.0,1892,Tuesday,20
120.0,1893,Tuesday,21
82.0,1894,Tuesday,22
41.0,1895,Tuesday,23
100.0,1896,Wednesday,0
77.0,1897,Wednesday,1
52.0,1898,Wednesday,2
20.0,1899,Wednesday,3
11.0,1900,Wednesday,4
29.0,1901,Wednesday,5
64.0,1902,Wednesday,6
93.0,1903,Wednesday,7
59.0,1904,Wednesday,8
99.0,1905,Wednesday,9
136.0,1906,Wednesday,10
150.0,1907,Wednesday,11
136.0,1908,Wednesday,12
100.0,1909,Wednesday,13
65.0,1910,Wednesday,14
41.0,1911,Wednesday,15
223.0,1912,Wednesday,16
250.0,1913,Wednesday,17
261.0,1914,Wednesday,18
250.0,1915,Wednesday,19
223.0,1916,Wednesday,20
184.0,1917,Wednesday,21
141.0,1918,Wednesday,22
79.0,1919,Wednesday,23
80.0,1920,Thursday,0
61.0,1921,Thursday,1
25.0,1922,Thursday,2
11.0,1923,Thursday,3
33.0,1924,Thursday,4
69.0,1925,Thursday,5
14.0,1926,Thursday,6
36.0,1927,Thursday,7
77.0,1928,Thursday,8
136.0,1929,Thursday,9
199.0,1930,Thursday,10
240.0,1931,Thursday,11
241.0,1932,Thursday,12
199.0,1933,Thursday,13
150.0,1934,Thursday,14
108.0,1935,Thursday,15
288.0,1936,Thursday,16
300.0,1937,Thursday,17
287.0,1938,Thursday,18
253.0,1939,Thursday,19
203.0,1940,Thursday,20
150.0,1941,Thursday,21
102.0,1942,Thursday,22
51.0,1943,Thursday,23
59.0,1944,Friday,0
46.0,1945,Friday,1
20.0,1946,Friday,2
10.0,1947,Friday,3
26.0,1948,Friday,4
52.0,1949,Friday,5
15.0,1950,Friday,6
38.0,1951,Friday,7
79.0,1952,Friday,8
133.0,1953,Friday,9
181.0,1954,Friday,10
200.0,1955,Friday,11
181.0,1956,Friday,12
132.0,1957,Friday,13
87.0,1958,Friday,14
53.0,1959,Friday,15
340.0,1960,Friday,16
324.0,1961,Friday,17
280.0,1962,Friday,18
220.0,1963,Friday,19
156.0,1964,Friday,20
100.0,1965,Friday,21
59.0,1966,Friday,22
25.0,1967,Friday,23
60.0,1968,Saturday,0
46.0,1969,Saturday,1
21.0,1970,Saturday,2
10.0,1971,Saturday,3
27.0,1972,Saturday,4
52.0,1973,Saturday,5
186.0,1974,Saturday,6
241.0,1975,Saturday,7
186.0,1976,Saturday,8
87.0,1977,Saturday,9
24.0,1978,Saturday,10
4.0,1979,Saturday,11
0.0,1980,Saturday,12
-0.0,1981,Saturday,13
0.0,1982,Saturday,14
-0.0,1983,Saturday,15
85.0,1984,Saturday,16
39.0,1985,Saturday,17
15.0,1986,Saturday,18
5.0,1987,Saturday,19
1.0,1988,Saturday,20
-0.0,1989,Saturday,21
-0.0,1990,Saturday,22
0.0,1991,Saturday,23
69.0,1992,Sunday,0
54.0,1993,Sunday,1
23.0,1994,Sunday,2
10.0,1995,Sunday,3
30.0,1996,Sunday,4
60.0,1997,Sunday,5
12.0,1998,Sunday,6
30.0,1999,Sunday,7
65.0,2000,Sunday,8
119.0,2001,Sunday,9
184.0,2002,Sunday,10
239.0,2003,Sunday,11
261.0,2004,Sunday,12
239.0,2005,Sunday,13
203.0,2006,Sunday,14
168.0,2007,Sunday,15
301.0,2008,Sunday,16
358.0,2009,Sunday,17
397.0,2010,Sunday,18
411.0,2011,Sunday,19
396.0,2012,Sunday,20
358.0,2013,Sunday,21
301.0,2014,Sunday,22
188.0,2015,Sunday,23
100.0,2016,Monday,0
77.0,2017,Monday,1
53.0,2018,Monday,2
20.0,2019,Monday,3
11.0,2020,Monday,4
29.0,2021,Monday,5
64.0,2022,Monday,6
93.0,2023,Monday,7
50.0,2024,Monday,8
92.0,2025,Monday,9
142.0,2026,Monday,10
184.0,2027,Monday,11
200.0,2028,Monday,12
183.0,2029,Monday,13
155.0,2030,Monday,14
128.0,2031,Monday,15
240.0,2032,Monday,16
269.0,2033,Monday,17
280.0,2034,Monday,18
269.0,2035,Monday,19
240.0,2036,Monday,20
198.0,2037,Monday,21
151.0,2038,Monday,22
86.0,2039,Monday,23
105.0,2040,Tuesday,0
81.0,2041,Tuesday,1
54.0,2042,Tuesday,2
20.0,2043,Tuesday,3
11.0,2044,Tuesday,4
30.0,2045,Tuesday,5
67.0,2046,Tuesday,6
98.0,2047,Tuesday,7
45.0,2048,Tuesday,8
82.0,2049,Tuesday,9
127.0,2050,Tuesday,10
165.0,2051,Tuesday,11
180.0,2052,Tuesday,12
165.0,2053,Tuesday,13
139.0,2054,Tuesday,14
115.0,2055,Tuesday,15
230.0,2056,Tuesday,16
240.0,2057,Tuesday,17
230.0,2058,Tuesday,18
202.0,2059,Tuesday,19
163.0,2060,Tuesday,20
120.0,2061,Tuesday,21
81.0,2062,Tuesday,22
40.0,2063,Tuesday,23
